Applicant_ID,Utilization_Ratio,Debt_to_Income,Checking_Account_Status,Loan_Duration,Age,Credit_History_Score,Loan_Purpose,Default_Status
9346,0.3241,0.1524,0.0,36.0,57.0,1.0,E-Commerce,0.0
9347,0.4341,0.2601,0.0,12.0,39.0,0.0,Individual,0.0
9348,0.5498,0.1971,0.0,36.0,51.0,1.0,E-Commerce,0.0
9349,0.5406,0.2096,0.0,48.0,35.0,0.0,MSME,0.0
9350,0.3577,0.1706,0.0,24.0,53.0,0.0,MSME,0.0
9351,0.2964,0.4986,0.0,48.0,40.0,0.0,Individual,0.0
9352,0.1575,0.1225,0.0,12.0,26.0,0.0,MSME,0.0
9353,0.6867,0.2821,0.0,48.0,52.0,1.0,MSME,0.0
9354,0.7398,0.3064,1.0,24.0,58.0,0.0,MSME,0.0
9355,0.7387,0.1504,1.0,36.0,46.0,0.0,MSME,0.0
9356,0.1227,0.2554,0.0,24.0,49.0,1.0,MSME,0.0
9357,0.3176,0.3068,0.0,12.0,24.0,0.0,Individual,0.0
9358,0.7718,0.2431,1.0,12.0,42.0,0.0,E-Commerce,0.0
9359,0.3061,0.2873,0.0,48.0,40.0,0.0,MSME,0.0
9360,0.1358,0.2989,0.0,24.0,49.0,0.0,Individual,0.0
9361,0.657,0.1159,0.0,12.0,26.0,0.0,MSME,0.0
9362,0.5108,0.2544,0.0,24.0,24.0,1.0,MSME,0.0
9363,0.6081,0.4955,0.0,24.0,38.0,1.0,MSME,0.0
9364,0.5281,0.1356,0.0,36.0,40.0,0.0,Individual,0.0
9365,0.7903,0.2394,1.0,36.0,26.0,1.0,MSME,0.0
9366,0.5323,0.1209,0.0,12.0,38.0,1.0,E-Commerce,0.0
9367,0.4528,0.2821,0.0,36.0,46.0,1.0,MSME,0.0
9368,0.5163,0.2162,0.0,12.0,59.0,1.0,MSME,0.0
9369,0.6585,0.2216,0.0,36.0,48.0,0.0,Individual,0.0
9370,0.7889,0.34,1.0,24.0,49.0,0.0,E-Commerce,0.0
9371,0.5214,0.446,0.0,12.0,54.0,0.0,Individual,0.0
9372,0.6445,0.3346,0.0,36.0,55.0,0.0,MSME,0.0
9373,0.2689,0.2712,0.0,48.0,51.0,0.0,MSME,0.0
9374,0.7032,0.4389,1.0,24.0,45.0,0.0,E-Commerce,0.0
9375,0.7641,0.1539,1.0,24.0,41.0,0.0,Individual,0.0
9376,0.3339,0.492,0.0,12.0,34.0,0.0,MSME,0.0
9377,0.173,0.3992,0.0,48.0,55.0,0.0,E-Commerce,0.0
9378,0.3494,0.3926,0.0,48.0,22.0,0.0,E-Commerce,0.0
9379,0.7548,0.4583,1.0,24.0,57.0,0.0,Individual,0.0
9380,0.5542,0.2097,0.0,36.0,34.0,1.0,MSME,0.0
9381,0.6099,0.3515,0.0,48.0,55.0,0.0,E-Commerce,0.0
9382,0.1193,0.4077,0.0,48.0,45.0,0.0,Individual,0.0
9383,0.3946,0.3842,0.0,12.0,56.0,0.0,E-Commerce,0.0
9384,0.2806,0.4328,0.0,24.0,36.0,1.0,MSME,0.0
9385,0.4005,0.2526,0.0,12.0,35.0,0.0,MSME,0.0
9386,0.7688,0.4166,1.0,24.0,37.0,0.0,E-Commerce,0.0
9387,0.7919,0.2594,1.0,36.0,28.0,0.0,E-Commerce,0.0
9388,0.2984,0.1786,0.0,12.0,47.0,0.0,MSME,0.0
9389,0.7674,0.4979,1.0,24.0,50.0,0.0,Individual,0.0
9390,0.1734,0.4176,0.0,48.0,28.0,1.0,E-Commerce,0.0
9391,0.1049,0.2389,0.0,36.0,53.0,0.0,Individual,0.0
9392,0.63,0.1646,0.0,48.0,41.0,0.0,Individual,0.0
9393,0.4523,0.4621,0.0,48.0,24.0,0.0,MSME,0.0
9394,0.4291,0.4081,0.0,12.0,50.0,0.0,Individual,0.0
9395,0.5979,0.2345,0.0,48.0,50.0,1.0,Individual,0.0
9396,0.3929,0.2643,0.0,24.0,25.0,1.0,Individual,0.0
9397,0.2507,0.3683,0.0,24.0,36.0,0.0,MSME,0.0
9398,0.1872,0.3514,0.0,36.0,28.0,0.0,E-Commerce,0.0
9399,0.7622,0.3192,1.0,24.0,30.0,0.0,Individual,0.0
9400,0.5089,0.1202,0.0,48.0,34.0,0.0,MSME,0.0
9401,0.5101,0.4033,0.0,48.0,36.0,0.0,MSME,0.0
9402,0.7033,0.3515,1.0,36.0,53.0,0.0,MSME,0.0
9403,0.1099,0.1089,0.0,12.0,29.0,0.0,Individual,0.0
9404,0.7209,0.4601,1.0,36.0,31.0,0.0,E-Commerce,0.0
9405,0.7103,0.4385,1.0,36.0,49.0,0.0,MSME,0.0
9406,0.2055,0.4936,0.0,48.0,35.0,0.0,E-Commerce,0.0
9407,0.1956,0.1769,0.0,48.0,25.0,0.0,MSME,0.0
9408,0.2457,0.3289,0.0,48.0,56.0,1.0,Individual,0.0
9409,0.7208,0.3234,1.0,12.0,30.0,0.0,MSME,0.0
9410,0.1444,0.1269,0.0,48.0,28.0,1.0,MSME,0.0
9411,0.5247,0.335,0.0,36.0,26.0,1.0,MSME,0.0
9412,0.3489,0.3155,0.0,36.0,23.0,0.0,E-Commerce,0.0
9413,0.3332,0.3784,0.0,12.0,32.0,0.0,E-Commerce,0.0
9414,0.4209,0.2731,0.0,12.0,41.0,1.0,MSME,0.0
9415,0.2791,0.3644,0.0,36.0,45.0,1.0,MSME,0.0
9416,0.1823,0.1244,0.0,36.0,35.0,0.0,MSME,0.0
9417,0.1005,0.2029,0.0,48.0,33.0,0.0,Individual,0.0
9418,0.3105,0.4813,0.0,48.0,56.0,0.0,MSME,0.0
9419,0.2055,0.4708,0.0,36.0,56.0,0.0,E-Commerce,0.0
9420,0.7038,0.2284,1.0,24.0,22.0,0.0,E-Commerce,0.0
9421,0.6285,0.3328,0.0,36.0,45.0,0.0,E-Commerce,0.0
9422,0.5176,0.3865,0.0,48.0,37.0,1.0,E-Commerce,0.0
9423,0.5471,0.3743,0.0,24.0,58.0,1.0,Individual,0.0
9424,0.6682,0.1278,0.0,48.0,50.0,0.0,Individual,0.0
9425,0.7956,0.1183,1.0,12.0,31.0,0.0,MSME,0.0
9426,0.4375,0.2075,0.0,48.0,50.0,1.0,E-Commerce,0.0
9427,0.1561,0.4087,0.0,24.0,28.0,1.0,MSME,0.0
9428,0.3091,0.3895,0.0,24.0,45.0,0.0,Individual,0.0
9429,0.6134,0.414,0.0,36.0,42.0,0.0,Individual,0.0
9430,0.3398,0.3933,0.0,48.0,31.0,0.0,Individual,0.0
9431,0.796,0.2712,1.0,12.0,58.0,0.0,MSME,0.0
9432,0.6609,0.449,0.0,48.0,45.0,0.0,MSME,0.0
9433,0.7523,0.2759,1.0,24.0,49.0,0.0,E-Commerce,0.0
9434,0.2547,0.1806,0.0,24.0,59.0,0.0,MSME,0.0
9435,0.6858,0.1699,0.0,48.0,57.0,0.0,MSME,0.0
9436,0.2307,0.2659,0.0,48.0,48.0,0.0,E-Commerce,0.0
9437,0.2051,0.2434,0.0,24.0,53.0,0.0,E-Commerce,0.0
9438,0.2201,0.1446,0.0,36.0,42.0,0.0,Individual,0.0
9439,0.5071,0.1166,0.0,24.0,35.0,0.0,MSME,0.0
9440,0.7195,0.4469,1.0,36.0,25.0,0.0,Individual,0.0
9441,0.4377,0.1178,0.0,48.0,34.0,1.0,Individual,0.0
9442,0.2236,0.3228,0.0,12.0,53.0,0.0,E-Commerce,0.0
9443,0.1299,0.1976,0.0,12.0,39.0,0.0,E-Commerce,0.0
9444,0.2051,0.4888,0.0,24.0,27.0,1.0,Individual,0.0
9445,0.473,0.1027,0.0,36.0,45.0,0.0,MSME,0.0
9446,0.3835,0.2584,0.0,24.0,23.0,0.0,E-Commerce,0.0
9447,0.2292,0.4446,0.0,48.0,50.0,0.0,E-Commerce,0.0
9448,0.7243,0.4603,1.0,24.0,36.0,1.0,MSME,0.0
9449,0.1209,0.4346,0.0,36.0,58.0,0.0,Individual,0.0
9450,0.7957,0.337,1.0,48.0,33.0,0.0,Individual,0.0
9451,0.1174,0.1466,0.0,12.0,22.0,0.0,MSME,0.0
9452,0.6925,0.2139,0.0,12.0,43.0,1.0,MSME,0.0
9453,0.6038,0.4337,0.0,24.0,57.0,0.0,Individual,0.0
9454,0.2666,0.3895,0.0,24.0,43.0,0.0,Individual,0.0
9455,0.1689,0.3998,0.0,48.0,53.0,0.0,Individual,0.0
9456,0.5327,0.2976,0.0,12.0,35.0,0.0,Individual,0.0
9457,0.3958,0.2604,0.0,36.0,30.0,0.0,Individual,0.0
9458,0.5838,0.3068,0.0,36.0,49.0,1.0,Individual,0.0
9459,0.7171,0.4077,1.0,48.0,33.0,0.0,Individual,0.0
9460,0.3058,0.1722,0.0,36.0,47.0,0.0,Individual,0.0
9461,0.5322,0.3605,0.0,36.0,32.0,1.0,E-Commerce,0.0
9462,0.7721,0.3765,1.0,36.0,35.0,0.0,Individual,0.0
9463,0.5406,0.3915,0.0,12.0,23.0,0.0,Individual,0.0
9464,0.1558,0.1414,0.0,12.0,42.0,0.0,MSME,0.0
9465,0.7323,0.1323,1.0,24.0,47.0,0.0,E-Commerce,0.0
9466,0.5462,0.3655,0.0,12.0,55.0,0.0,Individual,0.0
9467,0.4112,0.4522,0.0,36.0,37.0,1.0,Individual,0.0
9468,0.3749,0.1158,0.0,36.0,50.0,1.0,Individual,0.0
9469,0.5097,0.4194,0.0,24.0,42.0,0.0,E-Commerce,0.0
9470,0.4448,0.1204,0.0,12.0,31.0,0.0,MSME,0.0
9471,0.5503,0.489,0.0,36.0,51.0,0.0,Individual,0.0
9472,0.2139,0.1856,0.0,24.0,38.0,0.0,Individual,0.0
9473,0.7222,0.1729,1.0,12.0,47.0,0.0,MSME,0.0
9474,0.7459,0.4872,1.0,36.0,54.0,1.0,MSME,0.0
9475,0.1386,0.2027,0.0,36.0,49.0,0.0,Individual,0.0
9476,0.5024,0.3827,0.0,12.0,39.0,0.0,E-Commerce,0.0
9477,0.7229,0.336,1.0,36.0,56.0,1.0,Individual,0.0
9478,0.6287,0.1378,0.0,48.0,59.0,1.0,Individual,0.0
9479,0.7526,0.471,1.0,12.0,53.0,1.0,MSME,0.0
9480,0.307,0.3257,0.0,24.0,40.0,0.0,Individual,0.0
9481,0.6606,0.1489,0.0,48.0,27.0,0.0,E-Commerce,0.0
9482,0.7652,0.2644,1.0,48.0,51.0,0.0,Individual,0.0
9483,0.5357,0.4917,0.0,24.0,39.0,1.0,E-Commerce,0.0
9484,0.2258,0.3442,0.0,24.0,43.0,0.0,Individual,0.0
9485,0.6356,0.4434,0.0,48.0,49.0,1.0,E-Commerce,0.0
9486,0.6944,0.4712,0.0,36.0,36.0,0.0,Individual,0.0
9487,0.2439,0.1277,0.0,12.0,46.0,0.0,Individual,0.0
9488,0.3546,0.4627,0.0,36.0,49.0,0.0,Individual,0.0
9489,0.2849,0.2081,0.0,36.0,34.0,0.0,MSME,0.0
9490,0.2076,0.362,0.0,36.0,33.0,0.0,MSME,0.0
9491,0.7926,0.4116,1.0,12.0,56.0,0.0,E-Commerce,0.0
9492,0.5725,0.2077,0.0,48.0,53.0,0.0,E-Commerce,0.0
9493,0.6079,0.4187,0.0,48.0,48.0,0.0,Individual,0.0
9494,0.7151,0.1077,1.0,36.0,30.0,0.0,E-Commerce,0.0
9495,0.3672,0.447,0.0,48.0,50.0,0.0,MSME,0.0
9496,0.661,0.1716,0.0,12.0,54.0,1.0,E-Commerce,0.0
9497,0.2493,0.4677,0.0,36.0,34.0,1.0,Individual,0.0
9498,0.3788,0.4788,0.0,12.0,34.0,0.0,E-Commerce,0.0
9499,0.2234,0.4694,0.0,24.0,41.0,0.0,E-Commerce,0.0
9500,0.6188,0.4073,0.0,12.0,56.0,0.0,E-Commerce,0.0
9501,0.6983,0.1334,0.0,48.0,43.0,1.0,E-Commerce,0.0
9502,0.361,0.3595,0.0,24.0,57.0,1.0,MSME,0.0
9503,0.6591,0.1358,0.0,12.0,36.0,0.0,E-Commerce,0.0
9504,0.275,0.2762,0.0,36.0,45.0,0.0,MSME,0.0
9505,0.7112,0.2295,1.0,36.0,34.0,0.0,Individual,0.0
9506,0.4027,0.4092,0.0,48.0,59.0,0.0,E-Commerce,0.0
9507,0.3844,0.2459,0.0,48.0,28.0,1.0,Individual,0.0
9508,0.4047,0.3134,0.0,36.0,34.0,0.0,MSME,0.0
9509,0.6537,0.3776,0.0,12.0,24.0,0.0,E-Commerce,0.0
9510,0.3624,0.1988,0.0,12.0,41.0,0.0,Individual,0.0
9511,0.4866,0.119,0.0,12.0,23.0,1.0,E-Commerce,0.0
9512,0.7002,0.1894,1.0,48.0,24.0,1.0,Individual,0.0
9513,0.4712,0.3766,0.0,12.0,23.0,0.0,E-Commerce,0.0
9514,0.6061,0.4214,0.0,12.0,48.0,0.0,E-Commerce,0.0
9515,0.73,0.2857,1.0,36.0,52.0,1.0,MSME,0.0
9516,0.5539,0.1505,0.0,12.0,39.0,0.0,Individual,0.0
9517,0.2247,0.2404,0.0,12.0,32.0,0.0,E-Commerce,0.0
9518,0.5046,0.3836,0.0,12.0,29.0,0.0,Individual,0.0
9519,0.4271,0.3988,0.0,48.0,42.0,0.0,E-Commerce,0.0
9520,0.2689,0.115,0.0,24.0,59.0,0.0,E-Commerce,0.0
9521,0.1677,0.2084,0.0,24.0,22.0,0.0,MSME,0.0
9522,0.4094,0.3392,0.0,36.0,38.0,1.0,E-Commerce,0.0
9523,0.478,0.4873,0.0,12.0,33.0,0.0,MSME,0.0
9524,0.3942,0.474,0.0,12.0,35.0,1.0,E-Commerce,0.0
9525,0.4368,0.293,0.0,36.0,35.0,0.0,MSME,0.0
9526,0.4988,0.2033,0.0,36.0,40.0,0.0,MSME,0.0
9527,0.7107,0.484,1.0,36.0,35.0,1.0,Individual,0.0
9528,0.3539,0.488,0.0,24.0,25.0,1.0,Individual,0.0
9529,0.6492,0.1797,0.0,36.0,28.0,0.0,E-Commerce,0.0
9530,0.6563,0.1346,0.0,48.0,22.0,0.0,Individual,0.0
9531,0.4573,0.2539,0.0,48.0,53.0,0.0,E-Commerce,0.0
9532,0.2687,0.181,0.0,36.0,29.0,0.0,MSME,0.0
9533,0.233,0.1703,0.0,36.0,38.0,0.0,Individual,0.0
9534,0.2012,0.369,0.0,24.0,43.0,0.0,E-Commerce,0.0
9535,0.3643,0.4387,0.0,12.0,25.0,0.0,MSME,0.0
9536,0.4773,0.1072,0.0,36.0,50.0,1.0,Individual,0.0
9537,0.7558,0.1993,1.0,36.0,57.0,0.0,MSME,0.0
9538,0.2428,0.3216,0.0,36.0,48.0,1.0,MSME,0.0
9539,0.5093,0.3893,0.0,12.0,41.0,0.0,E-Commerce,0.0
9540,0.1139,0.241,0.0,36.0,45.0,0.0,Individual,0.0
9541,0.2757,0.1264,0.0,12.0,33.0,0.0,MSME,0.0
9542,0.3399,0.2703,0.0,24.0,42.0,0.0,Individual,0.0
9543,0.6463,0.1287,0.0,48.0,47.0,0.0,Individual,0.0
9544,0.5326,0.345,0.0,36.0,28.0,0.0,E-Commerce,0.0
9545,0.7925,0.3794,1.0,24.0,41.0,0.0,Individual,0.0
9546,0.5095,0.422,0.0,48.0,54.0,0.0,E-Commerce,0.0
9547,0.2204,0.2122,0.0,36.0,25.0,0.0,Individual,0.0
9548,0.599,0.1634,0.0,12.0,43.0,0.0,E-Commerce,0.0
9549,0.7398,0.4338,1.0,48.0,30.0,0.0,MSME,0.0
9550,0.7224,0.1676,1.0,24.0,42.0,1.0,E-Commerce,0.0
9551,0.6731,0.2657,0.0,12.0,52.0,0.0,Individual,0.0
9552,0.3405,0.3119,0.0,36.0,54.0,1.0,E-Commerce,0.0
9553,0.785,0.1578,1.0,12.0,26.0,0.0,E-Commerce,0.0
9554,0.758,0.1364,1.0,48.0,24.0,0.0,E-Commerce,0.0
9555,0.5754,0.3894,0.0,48.0,38.0,1.0,Individual,0.0
9556,0.5081,0.242,0.0,24.0,48.0,0.0,MSME,0.0
9557,0.4061,0.303,0.0,12.0,45.0,0.0,E-Commerce,0.0
9558,0.213,0.244,0.0,12.0,36.0,0.0,MSME,0.0
9559,0.3128,0.471,0.0,24.0,26.0,0.0,E-Commerce,0.0
9560,0.7045,0.3439,1.0,48.0,38.0,1.0,E-Commerce,0.0
9561,0.603,0.4749,0.0,12.0,30.0,0.0,MSME,0.0
9562,0.6333,0.2067,0.0,12.0,35.0,0.0,E-Commerce,0.0
9563,0.256,0.1901,0.0,12.0,27.0,0.0,E-Commerce,0.0
9564,0.1524,0.4939,0.0,24.0,29.0,0.0,MSME,0.0
9565,0.399,0.2615,0.0,48.0,57.0,0.0,MSME,0.0
9566,0.3927,0.2575,0.0,48.0,36.0,1.0,E-Commerce,0.0
9567,0.7689,0.3875,1.0,36.0,22.0,0.0,MSME,0.0
9568,0.425,0.2964,0.0,36.0,51.0,1.0,E-Commerce,0.0
9569,0.4905,0.1857,0.0,48.0,42.0,1.0,Individual,0.0
9570,0.6544,0.2972,0.0,12.0,53.0,0.0,Individual,0.0
9571,0.7553,0.2125,1.0,12.0,40.0,1.0,E-Commerce,0.0
9572,0.6424,0.4388,0.0,12.0,31.0,0.0,Individual,0.0
9573,0.3474,0.4366,0.0,24.0,43.0,1.0,Individual,0.0
9574,0.7594,0.4719,1.0,36.0,28.0,0.0,E-Commerce,0.0
9575,0.5042,0.3067,0.0,24.0,24.0,1.0,E-Commerce,0.0
9576,0.3497,0.1747,0.0,24.0,25.0,0.0,Individual,0.0
9577,0.1373,0.446,0.0,12.0,28.0,0.0,Individual,0.0
9578,0.7961,0.1498,1.0,12.0,24.0,0.0,Individual,0.0
9579,0.1823,0.2309,0.0,12.0,50.0,1.0,MSME,0.0
9580,0.3965,0.3891,0.0,36.0,57.0,0.0,MSME,0.0
9581,0.7543,0.3549,1.0,24.0,52.0,0.0,E-Commerce,0.0
9582,0.121,0.4602,0.0,48.0,58.0,1.0,Individual,0.0
9583,0.5814,0.2139,0.0,48.0,27.0,1.0,E-Commerce,0.0
9584,0.5642,0.3407,0.0,36.0,49.0,1.0,Individual,0.0
9585,0.6235,0.4703,0.0,24.0,58.0,1.0,MSME,0.0
9586,0.2152,0.4062,0.0,36.0,43.0,1.0,E-Commerce,0.0
9587,0.7907,0.1984,1.0,24.0,28.0,1.0,E-Commerce,0.0
9588,0.5144,0.2432,0.0,24.0,22.0,1.0,E-Commerce,0.0
9589,0.7604,0.4022,1.0,12.0,44.0,0.0,MSME,0.0
9590,0.445,0.2793,0.0,12.0,59.0,0.0,E-Commerce,0.0
9591,0.4705,0.171,0.0,24.0,43.0,0.0,E-Commerce,0.0
9592,0.5454,0.4224,0.0,48.0,33.0,0.0,E-Commerce,0.0
9593,0.4012,0.2823,0.0,24.0,44.0,0.0,Individual,0.0
9594,0.7191,0.2844,1.0,24.0,56.0,0.0,E-Commerce,0.0
9595,0.5538,0.4264,0.0,24.0,36.0,0.0,E-Commerce,0.0
9596,0.7419,0.1049,1.0,36.0,30.0,0.0,Individual,0.0
9597,0.178,0.4742,0.0,12.0,39.0,0.0,E-Commerce,0.0
9598,0.5083,0.2689,0.0,12.0,52.0,0.0,E-Commerce,0.0
9599,0.4433,0.1994,0.0,24.0,38.0,0.0,E-Commerce,0.0
9600,0.2706,0.3175,0.0,48.0,30.0,0.0,Individual,0.0
9601,0.674,0.4605,0.0,12.0,32.0,1.0,E-Commerce,0.0
9602,0.7471,0.4665,1.0,12.0,24.0,0.0,E-Commerce,0.0
9603,0.6257,0.4508,0.0,48.0,38.0,0.0,E-Commerce,0.0
9604,0.5344,0.1052,0.0,12.0,51.0,1.0,Individual,0.0
9605,0.6649,0.1538,0.0,24.0,30.0,0.0,MSME,0.0
9606,0.5359,0.3911,0.0,24.0,24.0,1.0,MSME,0.0
9607,0.2364,0.2995,0.0,48.0,43.0,0.0,MSME,0.0
9608,0.105,0.1455,0.0,48.0,58.0,0.0,E-Commerce,0.0
9609,0.4838,0.1368,0.0,48.0,31.0,0.0,E-Commerce,0.0
9610,0.7,0.251,1.0,24.0,54.0,1.0,E-Commerce,0.0
9611,0.5742,0.1734,0.0,36.0,46.0,0.0,E-Commerce,0.0
9612,0.1032,0.4168,0.0,36.0,59.0,0.0,MSME,0.0
9613,0.1722,0.2219,0.0,36.0,35.0,0.0,Individual,0.0
9614,0.2823,0.3638,0.0,24.0,55.0,0.0,Individual,0.0
9615,0.4734,0.1738,0.0,36.0,26.0,0.0,E-Commerce,0.0
9616,0.5102,0.1592,0.0,48.0,48.0,0.0,MSME,0.0
9617,0.3122,0.3504,0.0,36.0,35.0,0.0,E-Commerce,0.0
9618,0.474,0.1449,0.0,24.0,27.0,0.0,Individual,0.0
9619,0.1853,0.1051,0.0,36.0,25.0,0.0,MSME,0.0
9620,0.6284,0.3096,0.0,48.0,56.0,0.0,Individual,0.0
9621,0.2269,0.3234,0.0,48.0,28.0,0.0,Individual,0.0
9622,0.1659,0.4843,0.0,36.0,34.0,1.0,Individual,0.0
9623,0.6391,0.1838,0.0,48.0,40.0,1.0,E-Commerce,0.0
9624,0.4108,0.2483,0.0,48.0,29.0,0.0,Individual,0.0
9625,0.4935,0.3381,0.0,24.0,30.0,1.0,MSME,0.0
9626,0.5562,0.2828,0.0,24.0,54.0,0.0,E-Commerce,0.0
9627,0.2152,0.2873,0.0,36.0,55.0,0.0,E-Commerce,0.0
9628,0.7868,0.3162,1.0,48.0,42.0,1.0,Individual,0.0
9629,0.7451,0.2104,1.0,36.0,49.0,0.0,MSME,0.0
9630,0.6315,0.3251,0.0,24.0,51.0,1.0,E-Commerce,0.0
9631,0.6915,0.3629,0.0,24.0,37.0,0.0,Individual,0.0
9632,0.2733,0.2001,0.0,12.0,54.0,0.0,MSME,0.0
9633,0.2658,0.2981,0.0,36.0,42.0,0.0,Individual,0.0
9634,0.2239,0.4279,0.0,12.0,47.0,1.0,MSME,0.0
9635,0.4385,0.3357,0.0,24.0,28.0,0.0,Individual,0.0
9636,0.1955,0.3388,0.0,24.0,54.0,0.0,MSME,0.0
9637,0.3917,0.2255,0.0,48.0,40.0,0.0,Individual,0.0
9638,0.6924,0.3525,0.0,24.0,31.0,1.0,E-Commerce,0.0
9639,0.5744,0.3835,0.0,24.0,53.0,0.0,MSME,0.0
9640,0.2613,0.3922,0.0,12.0,33.0,0.0,E-Commerce,0.0
9641,0.2051,0.1029,0.0,12.0,29.0,0.0,E-Commerce,0.0
9642,0.1145,0.4583,0.0,48.0,56.0,1.0,MSME,0.0
9643,0.2825,0.3539,0.0,36.0,38.0,1.0,Individual,0.0
9644,0.1839,0.1872,0.0,12.0,59.0,0.0,Individual,0.0
9645,0.5355,0.126,0.0,24.0,32.0,0.0,Individual,0.0
9646,0.5678,0.2575,0.0,36.0,22.0,0.0,Individual,0.0
9647,0.6913,0.1888,0.0,48.0,38.0,0.0,Individual,0.0
9648,0.5686,0.1413,0.0,48.0,57.0,1.0,Individual,0.0
9649,0.5224,0.3367,0.0,48.0,47.0,0.0,E-Commerce,0.0
9650,0.7354,0.1186,1.0,36.0,33.0,0.0,Individual,0.0
9651,0.4661,0.2501,0.0,12.0,35.0,1.0,Individual,0.0
9652,0.7358,0.4754,1.0,36.0,39.0,0.0,E-Commerce,0.0
9653,0.5669,0.1591,0.0,24.0,59.0,0.0,E-Commerce,0.0
9654,0.6121,0.2071,0.0,36.0,23.0,0.0,E-Commerce,0.0
9655,0.3411,0.4433,0.0,36.0,55.0,0.0,E-Commerce,0.0
9656,0.6037,0.4246,0.0,48.0,47.0,1.0,MSME,0.0
9657,0.3287,0.114,0.0,48.0,56.0,1.0,Individual,0.0
9658,0.434,0.4779,0.0,12.0,46.0,1.0,E-Commerce,0.0
9659,0.5673,0.2338,0.0,36.0,24.0,0.0,Individual,0.0
9660,0.7461,0.2797,1.0,12.0,44.0,0.0,Individual,0.0
9661,0.6156,0.3954,0.0,36.0,53.0,0.0,E-Commerce,0.0
9662,0.3175,0.3302,0.0,24.0,29.0,0.0,E-Commerce,0.0
9663,0.5961,0.1423,0.0,24.0,57.0,0.0,Individual,0.0
9664,0.1859,0.2869,0.0,48.0,39.0,1.0,Individual,0.0
9665,0.2848,0.3273,0.0,24.0,58.0,0.0,E-Commerce,0.0
9666,0.2863,0.2796,0.0,24.0,29.0,1.0,Individual,0.0
9667,0.5535,0.3157,0.0,48.0,29.0,1.0,MSME,0.0
9668,0.393,0.1574,0.0,48.0,48.0,1.0,MSME,0.0
9669,0.624,0.1334,0.0,12.0,39.0,0.0,MSME,0.0
9670,0.1455,0.4292,0.0,12.0,36.0,1.0,E-Commerce,0.0
9671,0.489,0.3625,0.0,36.0,42.0,1.0,E-Commerce,0.0
9672,0.7632,0.1817,1.0,48.0,54.0,0.0,E-Commerce,0.0
9673,0.1932,0.1505,0.0,48.0,51.0,0.0,Individual,0.0
9674,0.2648,0.2255,0.0,12.0,23.0,0.0,E-Commerce,0.0
9675,0.1111,0.1864,0.0,36.0,34.0,1.0,MSME,0.0
9676,0.4551,0.4142,0.0,24.0,42.0,0.0,E-Commerce,0.0
9677,0.4549,0.3965,0.0,12.0,24.0,0.0,E-Commerce,0.0
9678,0.5959,0.3096,0.0,48.0,30.0,0.0,E-Commerce,0.0
9679,0.5907,0.392,0.0,24.0,40.0,0.0,MSME,0.0
9680,0.6263,0.434,0.0,36.0,32.0,0.0,MSME,0.0
9681,0.4801,0.3872,0.0,12.0,33.0,0.0,Individual,0.0
9682,0.1224,0.2331,0.0,36.0,44.0,0.0,Individual,0.0
9683,0.597,0.113,0.0,48.0,43.0,1.0,E-Commerce,0.0
9684,0.6488,0.4805,0.0,48.0,23.0,0.0,E-Commerce,0.0
9685,0.5994,0.1788,0.0,12.0,58.0,0.0,E-Commerce,0.0
9686,0.1646,0.377,0.0,24.0,29.0,1.0,E-Commerce,0.0
9687,0.6982,0.4121,0.0,48.0,40.0,1.0,E-Commerce,0.0
9688,0.7124,0.1937,1.0,36.0,38.0,1.0,MSME,0.0
9689,0.2989,0.2972,0.0,36.0,26.0,1.0,MSME,0.0
9690,0.2891,0.4941,0.0,48.0,29.0,0.0,MSME,0.0
9691,0.1077,0.125,0.0,48.0,55.0,0.0,Individual,0.0
9692,0.2383,0.4798,0.0,36.0,58.0,0.0,MSME,0.0
9693,0.5416,0.2269,0.0,36.0,22.0,1.0,MSME,0.0
9694,0.3453,0.3979,0.0,36.0,51.0,0.0,E-Commerce,0.0
9695,0.7686,0.4244,1.0,48.0,28.0,1.0,MSME,0.0
9696,0.4669,0.2083,0.0,24.0,46.0,0.0,Individual,0.0
9697,0.2053,0.4761,0.0,48.0,26.0,0.0,MSME,0.0
9698,0.6645,0.4632,0.0,12.0,33.0,0.0,MSME,0.0
9699,0.7895,0.1262,1.0,36.0,53.0,0.0,MSME,0.0
9700,0.2122,0.1974,0.0,24.0,54.0,0.0,Individual,0.0
9701,0.2898,0.1726,0.0,12.0,59.0,0.0,MSME,0.0
9702,0.69,0.2087,0.0,48.0,40.0,0.0,Individual,0.0
9703,0.7287,0.3511,1.0,48.0,23.0,0.0,Individual,0.0
9704,0.1891,0.3997,0.0,36.0,44.0,1.0,E-Commerce,0.0
9705,0.3049,0.476,0.0,12.0,35.0,0.0,MSME,0.0
9706,0.7758,0.3297,1.0,36.0,54.0,1.0,E-Commerce,0.0
9707,0.7122,0.3062,1.0,24.0,53.0,0.0,E-Commerce,0.0
9708,0.1644,0.3658,0.0,36.0,27.0,1.0,E-Commerce,0.0
9709,0.2594,0.4909,0.0,36.0,45.0,0.0,MSME,0.0
9710,0.6521,0.3255,0.0,24.0,51.0,0.0,MSME,0.0
9711,0.4747,0.4976,0.0,24.0,40.0,1.0,E-Commerce,0.0
9712,0.1096,0.2757,0.0,36.0,32.0,1.0,E-Commerce,0.0
